,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),hull distance (eV/atom),total magnetization (muB/f.u.),band gap (eV)
13744,FeTiAl,83d967bb-448b-4e62-8b72-1fbad5b8eab5,"[[-0.0, 2.8725648, 2.8725648], [2.8725648, -0.0, 2.8725648], [2.8725648, 2.8725648, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[26 22 13],-6.613630246666666,-0.0102708849999994,0.4505136979287559,0.2126333,0.0
56011,Pt2VSb,a05b8687-0fa8-43e0-bafd-996409ef093d,"[[3.52403785, 3.52403785, 0.0], [-3.52403785, 3.52403785, 0.0], [0.0, 0.0, 5.49875674]]","[[0.49999999999999983, 3.150428774836106e-17, 0.24999999999999997], [0.9999999999999998, 0.49999999999999983, 0.7499999999999999], [0.49999999999999983, 3.150428774836106e-17, 0.7499999999999999], [0.9999999999999998, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.4999999999999998, 0.49999999999999983, 0.0], [0.9999999999999997, 0.9999999999999997, 0.0], [0.4999999999999998, 0.49999999999999983, 0.4999999999999999]]",[78 78 78 78 23 23 51 51],-6.5638489725,-0.2361533862499998,0.2843076562500001,1.51006085,
38899,PdRuBi,db3aab07-0640-4300-919a-1b5a4e4355ab,"[[2.86835796, 2.86835796, -0.0], [-2.86835796, 2.86835796, 0.0], [-0.0, 0.0, 7.64139761]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 44 44 83 83],-5.581947208333333,0.526544945,0.7434762766666663,1.33010935,
72845,Fe2IrBi,ca7b7dea-8bbc-4795-a761-82d96e2b28a9,"[[2.80664757, 2.80664757, 0.0], [-2.80664757, 2.80664757, 0.0], [0.0, 0.0, 8.07281375]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 77 77 83 83],-6.90536879625,0.4130384224999996,0.4489147746875001,5.60505985,
9914,Cr2PdSn,146e1c65-344a-4aeb-b7ee-bce2791630d1,"[[3.04278111, 3.04278111, -0.0], [-3.04278111, 3.04278111, -0.0], [-0.0, -0.0, 7.2826034]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 46 46 50 50],-6.8602335975,0.1641030887500001,0.4534070210878006,7.27846175,
7995,VAuPb,1a8b0c61-b578-4182-a770-9e6fb206959c,"[[3.2409355, 3.2409355, 0.0], [-3.2409355, 3.2409355, -0.0], [-0.0, -0.0, 6.45432848]]","[[0.5, 0.0, 0.25], [4.440892098500626e-16, 0.5000000000000002, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 79 79 82 82],-4.840746728333333,0.4127508183333332,0.4870104058333335,2.4867787,
17968,Co2RuBi,e51ad81e-a0a0-46c1-9935-6d1369066850,"[[2.82811572, 2.82811572, -0.0], [-2.82811572, 2.82811572, -0.0], [0.0, -0.0, 7.29425951]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 44 44 83 83],-6.26198557,0.5342259600000006,0.5426715100000004,1.5642276,
15683,FeCdTl,805f6255-a5df-4792-a17b-e73698776493,"[[3.22336369, 3.22336369, 0.0], [-3.22336369, 3.22336369, -0.0], [0.0, 0.0, 6.49700581]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 48 48 81 81],-3.224265688333333,0.5208659375000005,0.5208659375000005,2.6216825,
36491,Rh2CoSb,c6c86da2-7af1-4c2e-88bc-42490942f443,"[[2.840082, 2.840082, -0.0], [-2.840082, 2.840082, -0.0], [0.0, 0.0, 7.32744467]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[45 45 45 45 27 27 51 51],-6.61011845125,-0.18630594625,0.0984709049999994,2.02095615,
291,Sc2VIn,53e9ad49-18ad-4e52-82c2-6490257d8b3b,"[[2.99535274, 2.99535274, 0.0], [-2.99535274, 2.99535274, -0.0], [0.0, -0.0, 9.27626724]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 23 23 49 49],-6.02560586,-0.0212116924999996,0.2679379275000003,1.8465546,
5181,V2ScAl,9639bcd2-fbba-4503-b590-918aefbaf566,"[[3.20684517, 3.20684517, 0.0], [-3.20684517, 3.20684517, 0.0], [0.0, 0.0, 6.41047873]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 21 21 13 13],-6.99042348125,-0.0136219162499999,0.2138608949999999,0.5501074,0.0
90039,Cd2TiSi,971bbbff-18af-4ca7-8859-74a67df451b0,"[[2.91441141, 2.91441141, 0.0], [-2.91441141, 2.91441141, -0.0], [-0.0, -0.0, 8.7679096]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[48 48 48 48 22 22 14 14],-3.54337840125,0.1385477349999999,0.5339656434465658,1.1263072,
51977,ReCdSn,d7478a5b-5f12-4365-82a3-b101e8c74a7a,"[[0.0, 3.23024502, 3.23024502], [3.23024502, -0.0, 3.23024502], [3.23024502, 3.23024502, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[75 48 50],-4.86929981,0.7944980816666671,0.7958573695059568,0.838531,0.0
52363,RePtSn,473db32f-7fa0-4ce2-a948-eda0ff3439fa,"[[3.12853966, 3.12853966, -0.0], [-3.12853966, 3.12853966, 0.0], [-0.0, -0.0, 6.22918468]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[75 75 78 78 50 50],-6.959405451666666,0.4891794783333338,0.9084506422837344,1.19599715,
41666,AgReTl,4ee385fa-910a-49ce-a198-548c46cbeee8,"[[2.82612505, 2.82612505, -0.0], [-2.82612505, 2.82612505, 0.0], [-0.0, -0.0, 8.46107765]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999998, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[47 47 75 75 81 81],-4.382611003333333,1.3932173425000005,1.3932173425000005,2.32222765,
90044,Cd2TiP,9a11aeec-aca4-4c21-b0e9-e586f760d510,"[[2.68621528, 2.68621528, -0.0], [-2.68621528, 2.68621528, 0.0], [-0.0, -0.0, 10.32890943]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[48 48 48 48 22 22 15 15],-3.7572721075,-0.0782556996428573,0.5832316722936928,0.1472836,
87684,Pd2VSi,2ce11bd1-d078-4888-95d6-f073e15b5fe8,"[[2.80448685, 2.80448685, -0.0], [-2.80448685, 2.80448685, 0.0], [-0.0, -0.0, 7.2222031]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999999], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[46 46 46 46 23 23 14 14],-6.50584230875,-0.3027551687500001,0.2578336270833331,1.000495,
62797,Lu2FeSn,b8642d46-80f1-44cc-96b6-7e63986b2e1e,"[[3.5260375, 3.5260375, 0.0], [-3.5260375, 3.5260375, -0.0], [0.0, 0.0, 7.03888523]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[71 71 71 71 26 26 50 50],-5.49403294,-0.2373911487500004,0.2767678010183559,1.51750785,0.0
66449,Ti2RhIn,2e15f41f-1ded-460b-9ae9-efb4cf88bd99,"[[3.22804927, 3.22804927, 0.0], [-3.22804927, 3.22804927, -0.0], [-0.0, -0.0, 6.46193884]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 45 45 49 49],-6.7204849375,-0.3651388400000002,0.1581639590522223,2.000161,0.0
9786,CrRhAs,0b37044a-8650-4112-822e-68fdb6373bf3,"[[2.85617882, 2.85617882, 0.0], [-2.85617882, 2.85617882, -0.0], [-0.0, 0.0, 5.73726497]]","[[0.4999999999999999, 2.7755575615628907e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]",[24 24 45 45 33 33],-7.164866975,-0.0144030700000001,0.3152881713888888,0.76665465,0.0
15039,Fe2ZrAs,254b2693-749b-4a6b-9053-78a1fa1c54ae,"[[3.04894281, 3.04894281, 0.0], [-3.04894281, 3.04894281, 0.0], [-0.0, -0.0, 5.87495785]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 40 40 33 33],-7.6289106875,-0.1961643887499997,0.379727853125001,0.99699525,
86408,Rh2CoSb,157c20d2-ad02-4233-a79e-060a276efd6b,"[[2.80300369, 2.80300369, -0.0], [-2.80300369, 2.80300369, -0.0], [-0.0, -0.0, 7.50883956]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 27 27 51 51],-6.49890103375,-0.0750885287500002,0.2096883224999992,1.77548285,
17983,Co2RhSi,a748dd8c-b2e5-402d-aa70-5e10150fdb1c,"[[2.55320374, 2.55320374, 0.0], [-2.55320374, 2.55320374, -0.0], [-0.0, -0.0, 7.12353316]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 45 45 14 14],-6.93783034,-0.2486162799999993,0.2145507489583342,0.7763028,
91480,Hf2TiP,6b7d305a-aa5a-4d8a-959d-1c4a84049cfc,"[[2.87967258, 2.87967258, -0.0], [-2.87967258, 2.87967258, 0.0], [-0.0, -0.0, 8.69392247]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 22 22 15 15],-8.5532584975,-0.2869539771428577,0.6369032629186921,0.71843875,
14037,FeCrIn,97ddecda-f571-431d-bed6-4a49985cd0ed,"[[2.99348171, 2.99348171, -0.0], [-2.99348171, 2.99348171, -0.0], [-0.0, 0.0, 6.02837272]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 24 24 49 49],-6.2032599600000005,0.5795299933333334,0.5795299933333334,0.96103805,
5639,V2MnAl,e6ee9475-a18d-4161-9bbf-ef356ebfe98b,"[[2.52745319, 2.52745319, 0.0], [-2.52745319, 2.52745319, 0.0], [-0.0, -0.0, 8.36937272]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 25 25 13 13],-7.76919996875,-0.1406878987500004,0.1181337771982744,1.821042,
15772,FeHfBi,3b5e8c9e-199c-4c3f-9f4b-67a4c257827d,"[[0.0, 3.13351418, 3.13351418], [3.13351418, 0.0, 3.13351418], [3.13351418, 3.13351418, -0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[26 72 83],-7.397746366666667,-0.0396324349999991,0.2070805408333348,0.9951643,0.0
1922,Sc2AgSi,cc1032ae-06ea-49f6-8497-c81f420c3e4e,"[[3.35364875, 3.35364875, -0.0], [-3.35364875, 3.35364875, 0.0], [0.0, 0.0, 6.73813173]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 47 47 14 14],-5.6194333375,-0.4593884050000003,0.1459505815624998,0.5307676,
9877,CrPdGa,2ee2bb36-fb7e-4648-aca0-e04f87bcb8a4,"[[2.54507755, 2.54507755, -0.0], [-2.54507755, 2.54507755, -0.0], [-0.0, -0.0, 8.55145525]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 46 46 31 31],-5.682322985,0.1974523016666663,0.6368084508333329,4.4122218,
17602,CoYGe,5eb5a7f7-ec77-420d-b828-1c41c4a5ec9b,"[[3.07295526, 3.07295526, 0.0], [-3.07295526, 3.07295526, 0.0], [0.0, 0.0, 6.13955558]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 39 39 32 32],-6.336386914999999,-0.3427418066666672,0.325749870833332,0.78934175,0.0
21439,CuCrIn,9733b4e5-285a-4bea-b300-6ac5e648dd2c,"[[3.03655494, 3.03655494, -0.0], [-3.03655494, 3.03655494, 0.0], [0.0, 0.0, 6.09490758]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 24 24 49 49],-4.854399803333333,0.4215644500000006,0.4348210515384623,3.65096425,
86393,Rh2CoIn,f3bc759a-4b09-4d43-80a3-e5de2b0dcba8,"[[2.75058, 2.75058, 0.0], [-2.75058, 2.75058, -0.0], [-0.0, 0.0, 7.87072082]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[45 45 45 45 27 27 49 49],-6.02640364625,0.0019315149999998,0.2226466449999997,2.2170985,
104904,Lu2CrAs,67fc4f2c-a641-428e-8661-1c2ca839fe59,"[[2.8921954, 2.8921954, -0.0], [-2.8921954, 2.8921954, 0.0], [-0.0, -0.0, 10.32363085]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[71 71 71 71 24 24 33 33],-6.0188529925,-0.2427605387500007,0.4930136662499993,4.0532019,
71056,Mn2HfSn,66470471-1ba1-4240-9590-9fdb228c01a3,"[[2.80819506, 2.80819506, 0.0], [-2.80819506, 2.80819506, -0.0], [-0.0, -0.0, 8.63520092]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 72 72 50 50],-7.941506635,-0.0708944137499996,0.1511311682447685,4.7029178,
19625,Ni2CoGe,32cac3a2-efc5-4d52-95f3-f58c3934199c,"[[2.58640077, 2.58640077, 0.0], [-2.58640077, 2.58640077, -0.0], [0.0, -0.0, 6.7809338]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[28 28 28 28 27 27 32 32],-5.80111575375,-0.1726476550000004,0.0761204829999993,1.077637,
6608,VYSb,46e3c8f2-f12f-47ab-b32c-ced206df4b45,"[[0.0, 3.37957327, 3.37957327], [3.37957327, 0.0, 3.37957327], [3.37957327, 3.37957327, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[23 39 51],-6.62989191,-0.1203988450000004,0.658361515,4.8682925,0.0
7447,VTaAl,954b8550-17e5-473c-b24f-404cfa465327,"[[2.69725821, 2.69725821, 0.0], [-2.69725821, 2.69725821, 0.0], [0.0, 0.0, 7.69673589]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[23 23 73 73 13 13],-7.556945336666666,0.6104280133333333,0.8308632671666667,0.37138025,
17215,Co2NiGa,3c7a5fba-98cf-4d02-acba-7491dde0d922,"[[2.53103283, 2.53103283, -0.0], [-2.53103283, 2.53103283, 0.0], [0.0, 0.0, 7.17105383]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[27 27 27 27 28 28 31 31],-5.74764590625,-0.1327104287499994,0.088464267692308,2.9517909,
11672,MnCoIn,8fa9f73c-d368-40cd-9e1e-c0d12c5a8380,"[[2.70077869, 2.70077869, -0.0], [-2.70077869, 2.70077869, 0.0], [0.0, 0.0, 7.40494977]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999999], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 27 27 49 49],-5.660034686666666,0.4906731716666677,0.5189771870977016,4.89174135,
78150,Y2FeP,9b701261-b83b-4d9d-aa6a-5c630a91d136,"[[-0.0, 3.42365785, 3.42365785], [3.42365785, -0.0, 3.42365785], [3.42365785, 3.42365785, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[39 39 26 15],-7.042863995,-0.4083376233928577,0.4922989169721266,1.2431322,0.0
8606,Cr2FeSi,d8ecc9a3-89a6-4440-9ffd-43bbd7e8f169,"[[2.41532863, 2.41532863, -0.0], [-2.41532863, 2.41532863, 0.0], [0.0, 0.0, 7.74031965]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 26 26 14 14],-8.37845589875,-0.195182098750001,0.1552525700000006,0.9373244,
34433,RuCrIn,e377658f-c375-4dc6-a5dd-1c1ae3ef83d6,"[[3.06041645, 3.06041645, 0.0], [-3.06041645, 3.06041645, 0.0], [0.0, 0.0, 6.12685369]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[44 44 24 24 49 49],-6.557525221666666,0.5460614666666667,0.6174135383333333,2.66041985,0.0
75663,Cu2VTl,38a528cf-dd35-44cb-8b74-81bd3e690b73,"[[2.85688375, 2.85688375, -0.0], [-2.85688375, 2.85688375, -0.0], [0.0, 0.0, 7.75208013]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[29 29 29 29 23 23 81 81],-4.25142937875,0.4169070093750004,0.4169070093750004,2.5642983,
80541,Zr2NbBi,0ffa1294-8f92-4e66-9cae-6f6d83d8ced1,"[[3.04397992, 3.04397992, 0.0], [-3.04397992, 3.04397992, -0.0], [-0.0, -0.0, 9.62471042]]","[[0.49999999999999983, 3.6472744689628454e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999983, 0.0], [0.49999999999999983, 3.6472744689628454e-17, 0.75], [0.9999999999999999, 0.49999999999999983, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999983, 0.5]]",[40 40 40 40 41 41 83 83],-7.747030415,0.0040664362499995,0.2531144224999997,1.3361072,
9453,CrZrIn,cd507fe3-8840-4770-9916-062bfb51d34d,"[[3.25052378, 3.25052378, -0.0], [-3.25052378, 3.25052378, -0.0], [-0.0, -0.0, 6.5066489]]","[[0.49999999999999983, 2.7755575615628904e-17, 0.25], [0.9999999999999999, 0.49999999999999983, 0.7499999999999999], [0.0, 0.0, 0.5], [0.4999999999999998, 0.49999999999999983, 0.0], [0.0, 0.0, 0.0], [0.4999999999999998, 0.49999999999999983, 0.5]]",[24 24 40 40 49 49],-6.449805983333333,0.4156729433333339,0.6316487400000005,5.0,0.0
50821,ReVGa,a78d2937-6e53-4e52-916f-6a2b1650cb08,"[[0.0, 2.96849826, 2.96849826], [2.96849826, 0.0, 2.96849826], [2.96849826, 2.96849826, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[75 23 31],-7.654240996666666,0.4329800683333336,0.7004755216666669,0.7487188,0.0
40067,Ag2MnGa,ff22cbfc-fc9f-4767-bfba-91b1d27d5823,"[[2.91915787, 2.91915787, -0.0], [-2.91915787, 2.91915787, -0.0], [-0.0, -0.0, 7.78851125]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[47 47 47 47 25 25 31 31],-4.23647088875,0.06247959375,0.1349196117797549,3.90106705,
19694,NiCoTl,78f85f43-488e-4a25-a415-11a9a976b5f0,"[[2.96454677, 2.96454677, 0.0], [-2.96454677, 2.96454677, 0.0], [0.0, 0.0, 5.82227594]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 27 27 81 81],-4.352862908333333,0.5577715475000004,0.5740031051086961,1.98988255,0.0
15094,Fe2NbSi,445826f2-f263-45fb-9d61-ce204f8f9592,"[[2.95098589, 2.95098589, -0.0], [-2.95098589, 2.95098589, 0.0], [0.0, 0.0, 5.76069383]]","[[0.4999999999999999, 3.7622105493196934e-17, 0.24999999999999997], [0.9999999999999999, 0.49999999999999983, 0.7499999999999999], [0.4999999999999999, 3.7622105493196934e-17, 0.7499999999999999], [0.9999999999999999, 0.49999999999999983, 0.24999999999999997], [0.0, 0.0, 0.4999999999999999], [0.4999999999999999, 0.4999999999999999, 0.0], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.4999999999999999]]",[26 26 26 26 41 41 14 14],-8.3717853375,-0.3583396825000005,0.1116074449999995,0.9690597,
69453,Cr2HfSb,640d2095-20df-4c7c-9481-c730668e25bc,"[[2.83710996, 2.83710996, -0.0], [-2.83710996, 2.83710996, 0.0], [0.0, 0.0, 8.73780949]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 72 72 51 51],-8.1423131025,0.1338814462500011,0.4096191081250011,0.28984935,
17591,Co2YP,2a17d34a-d731-41c3-afbd-87b3093d99db,"[[-0.0, 3.04217308, 3.04217308], [3.04217308, 0.0, 3.04217308], [3.04217308, 3.04217308, -0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.7500000000000004, 0.7500000000000004, 0.7499999999999997], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[27 27 39 15],-6.710964555,-0.2324505083928567,0.6530140825971271,2.0001347,0.0
13466,Mn2PtGa,7da3de4e-3a49-4952-8565-f2230ac5395c,"[[2.76043772, 2.76043772, 0.0], [-2.76043772, 2.76043772, 0.0], [-0.0, 0.0, 7.62129889]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 78 78 31 31],-6.98282628,-0.3019808350000001,0.0418490734482754,7.02193325,
