,composition,UUID,cell,positions,numbers,energy (eV/atom),formation energy (eV/atom),Tc (K)(KKR-FULL)
11918,Mn2CuAl,a3711dce-a33f-44c1-8b40-2262023b39a2,"[[2.92369564, 2.92369564, -0.0], [-2.92369564, 2.92369564, 0.0], [-0.0, -0.0, 5.93383238]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 29 29 13 13],-6.480688015,-0.1806556925000002,1264.0
17231,Co2NiGe,abb47f35-b77c-41e5-be72-4918216d9351,"[[2.55954787, 2.55954787, 0.0], [-2.55954787, 2.55954787, -0.0], [0.0, 0.0, 6.92908774]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 28 28 32 32],-6.14859528,-0.1310275574999995,592.5
17220,Co2NiGa,75480113-2cb1-4be2-abba-6e84b6ef01a1,"[[2.59499944, 2.59499944, -0.0], [-2.59499944, 2.59499944, -0.0], [0.0, -0.0, 6.80881431]]","[[0.5, 4.278317010446664e-17, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.5000000000000002, 0.5000000000000003, 0.0], [0.5, 4.278317010446664e-17, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.49999999999999983]]",[27 27 27 27 28 28 31 31],-5.7670321625,-0.1520966849999991,746.2
71017,Mn2HfGa,84729cd4-6ca5-4662-ac92-da214fb3679a,"[[2.69623257, 2.69623257, -0.0], [-2.69623257, 2.69623257, -0.0], [-0.0, 0.0, 8.38128445]]","[[0.5, 4.117682713940203e-17, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5000000000000002, 0.5000000000000003, 0.0], [0.5, 4.117682713940203e-17, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5000000000000002, 0.5000000000000003, 0.5]]",[25 25 25 25 72 72 31 31],-7.8331483,-0.1972490775000004,845.2
19304,Ni2CrAs,56825104-c4e3-4e0a-9c78-5bde15181222,"[[2.61535819, 2.61535819, 0.0], [-2.61535819, 2.61535819, 0.0], [0.0, 0.0, 7.10860183]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 28 28 24 24 33 33],-6.34270282625,-0.0544109149999991,155.4
14793,Fe2ZnAl,f3f127ac-707f-43f2-b4c3-73fc1dd03836,"[[2.59146307, 2.59146307, 0.0], [-2.59146307, 2.59146307, 0.0], [-0.0, -0.0, 7.55538257]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[26 26 26 26 30 30 13 13],-5.47753816625,-0.1318127325000002,931.4
4455,Ti2AgIn,59e0de37-fb10-4d26-ad3d-2ccde4609c29,"[[2.93344001, 2.93344001, -0.0], [-2.93344001, 2.93344001, 0.0], [0.0, 0.0, 8.53878856]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 47 47 49 49],-5.2903533825,-0.0704946099999999,200.8
15747,Fe2HfSb,7adeb3c0-957b-4a0f-8f6d-dcd43587e5ab,"[[3.0964306, 3.0964306, -0.0], [-3.0964306, 3.0964306, 0.0], [-0.0, -0.0, 6.22536156]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 72 72 51 51],-7.85426222625,-0.2027604425000007,198.1
71623,Mn2AuGa,9fe3ffc7-74b1-410a-8d60-7cc9e81f0b0a,"[[2.90729325, 2.90729325, -0.0], [-2.90729325, 2.90729325, -0.0], [-0.0, -0.0, 7.15198223]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 79 79 31 31],-6.070178085,-0.1109460499999999,853.7
71434,Mn2IrAl,0b1a8627-4d7b-4778-a621-ad4e2a616add,"[[2.71662081, 2.71662081, -0.0], [-2.71662081, 2.71662081, -0.0], [0.0, 0.0, 7.29560147]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 77 77 13 13],-8.0831894725,-0.5068294275000014,947.3
18076,Co2PdSi,54014615-a099-44d5-b380-d216a625a26f,"[[2.61480806, 2.61480806, 0.0], [-2.61480806, 2.61480806, 0.0], [-0.0, 0.0, 7.04019822]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 46 46 14 14],-6.4081702325,-0.2301553575000001,658.0
56250,Pt2FeSb,cfce3c20-4c72-4ea5-bac1-1f9c8498d7be,"[[3.48470871, 3.48470871, 0.0], [-3.48470871, 3.48470871, -0.0], [-0.0, -0.0, 5.52131069]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[78 78 78 78 26 26 51 51],-6.2425407925,-0.0873140462500003,319.6
11493,Mn2FeSi,af722826-3ced-4558-b077-341a3515802e,"[[2.79937458, 2.79937458, -0.0], [-2.79937458, 2.79937458, -0.0], [0.0, 0.0, 5.59738212]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[25 25 25 25 26 26 14 14],-8.2855061,-0.4337706499999987,225.9
18732,Co2IrGe,13344713-b6a9-4dd4-8daa-3398c9f2dce5,"[[2.62670668, 2.62670668, 0.0], [-2.62670668, 2.62670668, -0.0], [-0.0, -0.0, 7.20227086]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 77 77 32 32],-6.868328245,-0.007160054999999,88.1
72880,Fe2PtGa,17257ba1-8ac0-410f-b371-719d29fccc35,"[[2.99121454, 2.99121454, 0.0], [-2.99121454, 2.99121454, 0.0], [-0.0, -0.0, 6.00593617]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 78 78 31 31],-6.641538705,-0.2538476750000003,996.7
30696,Nb2CoAl,f9b0e737-131b-4b5c-a076-05e9fb17032e,"[[2.80269195, 2.80269195, 0.0], [-2.80269195, 2.80269195, 0.0], [0.0, 0.0, 7.99648825]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[41 41 41 41 27 27 13 13],-7.8795704375,-0.1411364112500006,6.3
87541,Rh2AuSn,d2b862e3-a114-49e2-8207-b77402b10e02,"[[2.88936588, 2.88936588, 0.0], [-2.88936588, 2.88936588, 0.0], [0.0, 0.0, 7.93435033]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[45 45 45 45 79 79 50 50],-5.47355025875,-0.0783240049999998,0.0
73648,Co2PdAl,414cf52b-541a-4665-9671-d3df2b040a86,"[[2.6934763, 2.6934763, -0.0], [-2.6934763, 2.6934763, -0.0], [0.0, 0.0, 6.97068296]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 46 46 13 13],-6.04717727375,-0.2907462512500007,845.5
87779,Pd2CrIn,4dd778ac-8e76-4506-83d0-35d9888562a8,"[[2.80346318, 2.80346318, 0.0], [-2.80346318, 2.80346318, -0.0], [0.0, 0.0, 8.42405854]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[46 46 46 46 24 24 49 49],-5.82571430625,-0.1991387362500001,230.2
24123,Zn2FeAl,7ddfe14f-7d9b-4561-a923-50b172e5af5c,"[[2.54204274, 2.54204274, -0.0], [-2.54204274, 2.54204274, -0.0], [0.0, 0.0, 8.18532433]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[30 30 30 30 26 26 13 13],-3.655048935,-0.10059525,215.9
29622,Zr2HfSb,10d6ab8f-8853-4c46-87ac-4069beb26db6,"[[3.0757728, 3.0757728, -0.0], [-3.0757728, 3.0757728, -0.0], [0.0, -0.0, 9.42944529]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 72 72 51 51],-8.078663945,-0.3031287012500012,0.0
52679,Os2MnGa,51adfa15-ea8e-43b2-81c4-c6e5893ac03d,"[[3.01102244, 3.01102244, -0.0], [-3.01102244, 3.01102244, 0.0], [-0.0, -0.0, 6.02412584]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[76 76 76 76 25 25 31 31],-8.6223459225,-0.0682490674999982,26.4
38027,Pd2VTl,6640f761-c157-4ccb-a7e1-bbcef224ab63,"[[2.93041347, 2.93041347, 0.0], [-2.93041347, 2.93041347, 0.0], [0.0, 0.0, 7.8588798]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[46 46 46 46 23 23 81 81],-5.43379769,-0.0331854868749994,12.9
19189,NiVAs,0c370366-4194-407d-afe0-1364edf5dfa3,"[[2.79987653, 2.79987653, -0.0], [-2.79987653, 2.79987653, 0.0], [0.0, 0.0, 5.64967135]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[28 28 23 23 33 33],-6.5649613916666665,-0.1938139933333336,616.6
16778,Co2CrAs,d318e771-552c-4963-ab79-ce927378f0cc,"[[2.55530202, 2.55530202, -0.0], [-2.55530202, 2.55530202, 0.0], [0.0, 0.0, 7.12297102]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 24 24 33 33],-7.07902808625,-0.0125369274999993,164.7
380,Sc2CrGa,e804ca78-e5cc-45d7-9a4e-7720879cd5b4,"[[2.92228464, 2.92228464, -0.0], [-2.92228464, 2.92228464, 0.0], [0.0, 0.0, 8.73925973]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 24 24 31 31],-6.3121776875,-0.0811856100000003,480.6
103304,La2MnSn,6b09727f-0955-4549-817b-5a48b249acfe,"[[3.29116697, 3.29116697, -0.0], [-3.29116697, 3.29116697, -0.0], [0.0, -0.0, 10.11004656]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[57 57 57 57 25 25 50 50],-5.8239888575,-0.2203469837499998,420.3
17133,Co3Si,3f0c12ad-7e27-4b27-b0d1-81290d2d5324,"[[2.53133031, 2.53133031, -0.0], [-2.53133031, 2.53133031, 0.0], [-0.0, 0.0, 6.64843439]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 27 27 14 14],-6.91812978125,-0.2844259349999998,632.6
5693,V2MnGe,9986a158-734e-4d39-9e2f-8dfac120bec6,"[[2.96636447, 2.96636447, -0.0], [-2.96636447, 2.96636447, 0.0], [0.0, 0.0, 5.93351429]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[23 23 23 23 25 25 32 32],-8.049430005,-0.2263705824999995,765.5
68299,V2OsGa,3cdb7f4a-92ad-410d-a2cb-d4fd064d992a,"[[3.03765303, 3.03765303, -0.0], [-3.03765303, 3.03765303, -0.0], [0.0, -0.0, 6.06464346]]","[[0.5, 3.6548710917953544e-17, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.49999999999999983], [0.49999999999999983, 0.5, 0.0], [0.5, 3.6548710917953544e-17, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.49999999999999983]]",[23 23 23 23 76 76 31 31],-8.22540376,-0.2122501112500021,216.2
198,Sc2TiPb,3846c65a-5ddd-42b8-b202-5e8ade1eb04d,"[[3.03706826, 3.03706826, -0.0], [-3.03706826, 3.03706826, -0.0], [-0.0, 0.0, 9.63025835]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[21 21 21 21 22 22 82 82],-6.1244333275,-0.1537969137499999,164.9
44855,Hf2TiBi,606c8d63-bca1-4c1c-baf7-71700616928c,"[[3.05396287, 3.05396287, -0.0], [-3.05396287, 3.05396287, 0.0], [0.0, 0.0, 9.28983348]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[72 72 72 72 22 22 83 83],-7.91507076375,-0.03223877875,188.6
10779,Mn2ScGa,c3b0284d-7362-4e0d-b49e-dba0fdfd0fc2,"[[2.81967328, 2.81967328, -0.0], [-2.81967328, 2.81967328, -0.0], [-0.0, -0.0, 7.61731287]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.49999999999999983], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.49999999999999983]]",[25 25 25 25 21 21 31 31],-6.8911918675,-0.1742584599999999,512.4
8254,Cr2VAl,d0f38a87-9b35-47ca-a63e-2811721241f1,"[[2.9677486, 2.9677486, 0.0], [-2.9677486, 2.9677486, 0.0], [0.0, 0.0, 5.93509344]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[24 24 24 24 23 23 13 13],-7.94576958625,-0.0116107987500004,668.7
3180,Ti2MnSn,6c14feeb-d194-497a-b838-a306191c2d6f,"[[2.84660006, 2.84660006, -0.0], [-2.84660006, 2.84660006, -0.0], [-0.0, -0.0, 8.38449651]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[22 22 22 22 25 25 50 50],-7.2904281825,-0.2142893287500005,498.8
15772,FeHfBi,3b5e8c9e-199c-4c3f-9f4b-67a4c257827d,"[[0.0, 3.13351418, 3.13351418], [3.13351418, 0.0, 3.13351418], [3.13351418, 3.13351418, -0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.5000000000000002, 0.5000000000000002, 0.4999999999999998], [0.0, 0.0, 0.0]]",[26 72 83],-7.397746366666667,-0.0396324349999991,381.3
13860,Fe2VSi,6370854f-2b4d-4485-8563-903b39f1e7a0,"[[2.77004847, 2.77004847, 0.0], [-2.77004847, 2.77004847, 0.0], [0.0, 0.0, 5.7921191]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 23 23 14 14],-8.21503055375,-0.4839806787499991,142.9
36278,Rh2MnAl,cb8ccbe2-aea6-4ab9-8494-66a83d3102c5,"[[-0.0, 3.01539249, 3.01539249], [3.01539249, 0.0, 3.01539249], [3.01539249, 3.01539249, -0.0]]","[[0.25, 0.25, 0.25], [0.75, 0.75, 0.75], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[45 45 25 13],-7.4888780625,-0.7108680375000009,205.7
54421,IrFeGe,7908d1d2-b4cc-4d31-9689-0d87156adf11,"[[-0.0, 2.90961399, 2.90961399], [2.90961399, 0.0, 2.90961399], [2.90961399, 2.90961399, 0.0]]","[[0.25000000000000006, 0.25000000000000006, 0.24999999999999986], [0.5000000000000001, 0.5000000000000001, 0.4999999999999997], [0.0, 0.0, 0.0]]",[77 26 32],-7.330275623333333,-0.1165327666666655,339.9
34418,Ru2CrGe,1f4474bc-0c92-4d90-ad8a-9182f71aa66f,"[[0.0, 3.00300241, 3.00300241], [3.00300241, -0.0, 3.00300241], [3.00300241, 3.00300241, 0.0]]","[[0.25000000000000017, 0.25000000000000017, 0.24999999999999983], [0.7500000000000002, 0.7500000000000002, 0.7499999999999994], [0.5000000000000002, 0.5000000000000002, 0.4999999999999997], [0.0, 0.0, 0.0]]",[44 44 24 32],-8.32992891,-0.2048428900000001,0.7
79885,Zr2MnBi,dda6a586-b211-44c2-bd20-89e4aa143437,"[[2.99482334, 2.99482334, 0.0], [-2.99482334, 2.99482334, -0.0], [-0.0, -0.0, 9.54465072]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[40 40 40 40 25 25 83 83],-7.478021925,-0.0352124862499998,468.4
72723,Fe2OsSi,bfa11c2f-2ef0-4786-816e-f6323621178d,"[[-0.0, 2.90128591, 2.90128591], [2.90128591, 0.0, 2.90128591], [2.90128591, 2.90128591, 0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.7499999999999999, 0.7499999999999999, 0.7499999999999999], [0.0, 0.0, 0.0]]",[26 26 76 14],-8.4997119725,-0.2018272587499989,820.1
103314,La2MnPb,d0aff76c-a009-49a3-ba53-21211dfdef28,"[[3.31917404, 3.31917404, 0.0], [-3.31917404, 3.31917404, 0.0], [-0.0, -0.0, 10.36991086]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[57 57 57 57 25 25 82 82],-5.6479054725,-0.1099540574999995,356.6
21583,Cu2FeSi,bf9f1aef-ef59-4f0c-8fb1-e19ac1096e47,"[[2.844208, 2.844208, 0.0], [-2.844208, 2.844208, 0.0], [-0.0, -0.0, 5.72105654]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]",[29 29 29 29 26 26 14 14],-5.32862862625,-0.0302861412500003,3.1
249,Sc2VGa,194e0d71-9e0c-4615-8721-ea4f5c7ecad3,"[[-0.0, 3.36492276, 3.36492276], [3.36492276, -0.0, 3.36492276], [3.36492276, 3.36492276, 0.0]]","[[0.25, 0.25, 0.25], [0.7500000000000001, 0.7500000000000001, 0.7500000000000001], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[21 21 23 31],-6.2796855325,-0.1885709975000002,362.0
16381,CoScAs,5bfff7a9-7407-4a23-9747-6f489134c2e4,"[[-0.0, 2.91296071, 2.91296071], [2.91296071, 0.0, 2.91296071], [2.91296071, 2.91296071, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.0, 0.0, 0.0]]",[27 21 33],-6.7049292,-0.7184518200000009,0.0
3273,Ti2FeGa,f7b1a4d5-3b57-4e42-9469-9ab4752d8e48,"[[3.09050831, 3.09050831, -0.0], [-3.09050831, 3.09050831, -0.0], [0.0, 0.0, 6.17906177]]","[[0.5, 3.5923638225879956e-17, 0.25], [0.0, 0.5, 0.75], [0.5, 3.5923638225879956e-17, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[22 22 22 22 26 26 31 31],-7.02911766,-0.3342690125000001,131.7
54331,Ir2MnGe,9e4811b1-59ec-4a37-88b8-6b06d2e0623b,"[[2.86351315, 2.86351315, -0.0], [-2.86351315, 2.86351315, -0.0], [-0.0, -0.0, 6.92463435]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[77 77 77 77 25 25 32 32],-8.00929933375,-0.2387606962500008,12.4
71706,Fe2VAl,7bc9be7b-53ec-4487-acaf-5ba044d082eb,"[[2.45540923, 2.45540923, 0.0], [-2.45540923, 2.45540923, -0.0], [-0.0, -0.0, 8.06997877]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[26 26 26 26 23 23 13 13],-7.4856675625,-0.1762015400000001,491.4
68341,V2IrAl,fdc9c1a2-12e4-4d1c-b6dd-4fea9244eae1,"[[-0.0, 3.03271273, 3.03271273], [3.03271273, -0.0, 3.03271273], [3.03271273, 3.03271273, -0.0]]","[[0.25, 0.25, 0.25], [0.5, 0.5, 0.5], [0.75, 0.75, 0.75], [0.0, 0.0, 0.0]]",[23 23 77 13],-8.108520925,-0.480377615000001,357.2
8152,Cr2TiGe,03dedb1e-66f3-456d-9993-2688b4cce303,"[[3.00670717, 3.00670717, 0.0], [-3.00670717, 3.00670717, 0.0], [-0.0, 0.0, 6.02130905]]","[[0.5, 3.692488033762053e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.7500000000000002], [0.5, 3.692488033762053e-17, 0.7500000000000002], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.5], [0.49999999999999983, 0.5, 0.0], [0.0, 0.0, 0.0], [0.49999999999999983, 0.5, 0.5]]",[24 24 24 24 22 22 32 32],-7.93672073375,-0.0975152550000002,272.9
101760,Au2VAl,8acb68ad-8dbe-4434-84a7-73aa663e7858,"[[2.87205199, 2.87205199, 0.0], [-2.87205199, 2.87205199, -0.0], [-0.0, 0.0, 8.03158982]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[79 79 79 79 23 23 13 13],-4.8848657225,-0.1010690399999996,160.7
74218,Co2IrGe,c6a15711-bf65-4def-a053-74d96e7ca0fd,"[[2.64704844, 2.64704844, -0.0], [-2.64704844, 2.64704844, 0.0], [0.0, 0.0, 7.14918297]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]",[27 27 27 27 77 77 32 32],-6.9269227575,-0.065754567499999,559.6
